1013,屏東縣,65008,西施舌,101,13839
1013,屏東縣,65008,西施舌,102,13272.21
1013,屏東縣,65008,西施舌,103,8612.08
1013,屏東縣,65008,西施舌,104,7375.648
1013,屏東縣,65008,西施舌,105,7287.3
1013,屏東縣,65008,西施舌,106,7675.285
1013,屏東縣,66000,蛙類,92,67969.855
1013,屏東縣,66000,蛙類,93,57395.775
1013,屏東縣,66000,蛙類,94,39189.08
1013,屏東縣,66000,蛙類,95,29607.584
1013,屏東縣,66000,蛙類,96,37832.936
1013,屏東縣,66000,蛙類,97,37127.9
1013,屏東縣,66000,蛙類,98,36822.5575
1013,屏東縣,66000,蛙類,99,41029.635
1013,屏東縣,66000,蛙類,100,69675.8325
1013,屏東縣,66000,蛙類,101,52862.3
1013,屏東縣,66000,蛙類,102,201094
1013,屏東縣,66000,蛙類,103,180212.605
1013,屏東縣,66000,蛙類,104,116542.61
1013,屏東縣,66000,蛙類,105,93723.767
1013,屏東縣,66000,蛙類,106,128673.4775
1013,屏東縣,67001,鱉,92,287970.375
1013,屏東縣,67001,鱉,93,379855.79
1013,屏東縣,67001,鱉,94,341945.46
1013,屏東縣,67001,鱉,95,263854.8
1013,屏東縣,67001,鱉,96,449471.264
1013,屏東縣,67001,鱉,97,210962.45
1013,屏東縣,67001,鱉,98,233495.91
1013,屏東縣,67001,鱉,99,186554.1
1013,屏東縣,67001,鱉,100,530222.26
1013,屏東縣,67001,鱉,101,157726.846
1013,屏東縣,67001,鱉,102,79994.201
1013,屏東縣,67001,鱉,103,88353.60045
1013,屏東縣,67001,鱉,104,75532.324
1013,屏東縣,67001,鱉,105,78557.845
1013,屏東縣,67001,鱉,106,86726.4415
1013,屏東縣,67002,鱉蛋,102,324776.9852
1013,屏東縣,67002,鱉蛋,103,195243.8367
1013,屏東縣,67002,鱉蛋,104,190531.459
1013,屏東縣,67002,鱉蛋,105,150131.6475
1013,屏東縣,67002,鱉蛋,106,145450.894
1013,屏東縣,72000,其他水產動物,92,616.32
1013,屏東縣,72000,其他水產動物,93,904.3968
1013,屏東縣,72000,其他水產動物,94,1089.6796
1013,屏東縣,72000,其他水產動物,95,1068.26
1013,屏東縣,72000,其他水產動物,96,764.15
1013,屏東縣,72000,其他水產動物,97,753.6375
1013,屏東縣,72000,其他水產動物,98,963.39375
1013,屏東縣,72000,其他水產動物,99,980.185
1013,屏東縣,72000,其他水產動物,100,730.3104
1013,屏東縣,72000,其他水產動物,101,746.7075
1013,屏東縣,72000,其他水產動物,102,1042.24099
1013,屏東縣,72000,其他水產動物,103,403.51136
1013,屏東縣,72000,其他水產動物,104,69.4421
1013,屏東縣,72000,其他水產動物,105,11.96
1013,屏東縣,73201,龍鬚菜,92,120
1013,屏東縣,73201,龍鬚菜,93,116.4
1013,屏東縣,73201,龍鬚菜,94,660
1013,屏東縣,73201,龍鬚菜,95,595.4
1013,屏東縣,73201,龍鬚菜,96,1035
1013,屏東縣,73201,龍鬚菜,97,220
1013,屏東縣,73301,青海菜,92,73.08
1013,屏東縣,73301,青海菜,93,163.65
1013,屏東縣,73301,青海菜,94,98.37905
1013,屏東縣,73301,青海菜,95,87.99575
1013,屏東縣,73301,青海菜,96,76.791
1013,屏東縣,73301,青海菜,97,38.72
1013,屏東縣,73301,青海菜,98,72.905
1013,屏東縣,73301,青海菜,99,77.9856
1013,屏東縣,73301,青海菜,100,28.2107
1013,屏東縣,73301,青海菜,101,10.74748
1013,屏東縣,73301,青海菜,102,5.9595
1013,屏東縣,73301,青海菜,103,3.46456
1013,屏東縣,73301,青海菜,104,0.6708
1013,屏東縣,73301,青海菜,105,0.105
1014,臺東縣,01001,吳郭魚類,92,10431.88
1014,臺東縣,01001,吳郭魚類,93,13078.612
1014,臺東縣,01001,吳郭魚類,94,21014.364
1014,臺東縣,01001,吳郭魚類,95,16190.177
1014,臺東縣,01001,吳郭魚類,96,10261.828
1014,臺東縣,01001,吳郭魚類,97,7089.844
1014,臺東縣,01001,吳郭魚類,98,6783.59
1014,臺東縣,01001,吳郭魚類,99,44705.4
1014,臺東縣,01001,吳郭魚類,100,24295.933
1014,臺東縣,01001,吳郭魚類,101,13493.115
1014,臺東縣,01001,吳郭魚類,102,10647.105
1014,臺東縣,01001,吳郭魚類,103,797.854
1014,臺東縣,01001,吳郭魚類,104,14883.215
1014,臺東縣,01001,吳郭魚類,105,9527.73
1014,臺東縣,01001,吳郭魚類,106,13857.245
1014,臺東縣,02001,鯉魚,92,6
1014,臺東縣,02001,鯉魚,97,6
1014,臺東縣,02001,鯉魚,98,13
1014,臺東縣,02001,鯉魚,99,11
1014,臺東縣,02001,鯉魚,100,21
1014,臺東縣,02001,鯉魚,101,44.8
1014,臺東縣,02002,鯽魚,92,1.6
1014,臺東縣,02002,鯽魚,105,274.7
1014,臺東縣,02002,鯽魚,106,176.88
1014,臺東縣,02003,草魚,92,5.68
1014,臺東縣,02003,草魚,93,150
1014,臺東縣,02003,草魚,96,55.48
1014,臺東縣,02003,草魚,97,60
1014,臺東縣,02003,草魚,98,33.18
1014,臺東縣,02003,草魚,99,23.1
1014,臺東縣,02003,草魚,100,29.485
1014,臺東縣,02003,草魚,101,64.415
1014,臺東縣,02003,草魚,102,42.705
1014,臺東縣,02003,草魚,103,14.49
1014,臺東縣,02003,草魚,104,9.5
1014,臺東縣,03001,日本鰻鱺,93,9200
1014,臺東縣,03001,日本鰻鱺,94,129750
1014,臺東縣,03001,日本鰻鱺,95,20700
1014,臺東縣,03099,其他鰻,105,2375
1014,臺東縣,03099,其他鰻,106,1125
1014,臺東縣,04001,淡水鯰,103,4746.95
1014,臺東縣,04001,淡水鯰,104,312.6
1014,臺東縣,04001,淡水鯰,105,324.885
1014,臺東縣,04001,淡水鯰,106,426.129
1014,臺東縣,0500X,鱸魚,99,8831.9
1014,臺東縣,0500X,鱸魚,100,20574
1014,臺東縣,10001,虱目魚,92,915.38
1014,臺東縣,10001,虱目魚,93,581.4
1014,臺東縣,10001,虱目魚,94,748.6
1014,臺東縣,10001,虱目魚,95,561.6
1014,臺東縣,10001,虱目魚,100,3.7375
1014,臺東縣,10001,虱目魚,102,47.65
1014,臺東縣,10001,虱目魚,103,22.50141
1014,臺東縣,10001,虱目魚,104,148.32268
1014,臺東縣,10001,虱目魚,105,288.00676
1014,臺東縣,10001,虱目魚,106,171.2615
1014,臺東縣,12001,真鯛,92,4728.5
1014,臺東縣,12001,真鯛,93,214.5
1014,臺東縣,12001,真鯛,99,18.9
1014,臺東縣,12001,真鯛,101,189.3684
1014,臺東縣,12001,真鯛,102,50.85
1014,臺東縣,12001,真鯛,103,9.9
1014,臺東縣,12001,真鯛,104,36.43848
1014,臺東縣,12001,真鯛,105,44.50545
1014,臺東縣,12002,黃背牙鯛,92,7739.5
1014,臺東縣,12002,黃背牙鯛,93,2390.5
1014,臺東縣,12002,黃背牙鯛,94,450
1014,臺東縣,12002,黃背牙鯛,95,1330
1014,臺東縣,12002,黃背牙鯛,96,920
1014,臺東縣,12002,黃背牙鯛,97,1068.5
1014,臺東縣,12002,黃背牙鯛,98,1294.5
1014,臺東縣,12002,黃背牙鯛,99,1468
1014,臺東縣,12002,黃背牙鯛,100,2549.756
1014,臺東縣,12002,黃背牙鯛,101,1845.751
1014,臺東縣,12002,黃背牙鯛,102,3886.26
1014,臺東縣,12002,黃背牙鯛,103,2817.85499
1014,臺東縣,12002,黃背牙鯛,104,2406.76
1014,臺東縣,12002,黃背牙鯛,105,1959.84
1014,臺東縣,12002,黃背牙鯛,106,762.66135
1014,臺東縣,12003,紅鋤齒鯛,101,301.535
1014,臺東縣,12003,紅鋤齒鯛,102,2694.6
1014,臺東縣,12003,紅鋤齒鯛,103,81.68
1014,臺東縣,12003,紅鋤齒鯛,104,86.4
1014,臺東縣,12003,紅鋤齒鯛,105,78.183
1014,臺東縣,12003,紅鋤齒鯛,106,74.905
1014,臺東縣,12004,黑棘鯛,92,500
1014,臺東縣,12004,黑棘鯛,93,150
1014,臺東縣,12004,黑棘鯛,95,600
1014,臺東縣,12004,黑棘鯛,96,2580
1014,臺東縣,12004,黑棘鯛,97,2100
1014,臺東縣,12004,黑棘鯛,98,1225
1014,臺東縣,12004,黑棘鯛,99,2485
1014,臺東縣,12004,黑棘鯛,100,3008.8
1014,臺東縣,12004,黑棘鯛,101,3142.01
1014,臺東縣,12004,黑棘鯛,102,2599.6
1014,臺東縣,12004,黑棘鯛,103,2288.4
1014,臺東縣,12004,黑棘鯛,104,3064
1014,臺東縣,12004,黑棘鯛,105,2067.75
1014,臺東縣,12004,黑棘鯛,106,2605.5
1014,臺東縣,12099,其他鯛,92,41499
1014,臺東縣,12099,其他鯛,93,12164.5
1014,臺東縣,12099,其他鯛,94,273.1
1014,臺東縣,12099,其他鯛,95,2380
1014,臺東縣,12099,其他鯛,96,8901.2
1014,臺東縣,12099,其他鯛,97,10104
1014,臺東縣,12099,其他鯛,98,15600
1014,臺東縣,12099,其他鯛,99,13136.5
1014,臺東縣,12099,其他鯛,100,13076.857
1014,臺東縣,12099,其他鯛,101,3023.925
1014,臺東縣,12099,其他鯛,102,6052.0675
1014,臺東縣,12099,其他鯛,103,11882.87124
1014,臺東縣,12099,其他鯛,104,8503.38633
1014,臺東縣,12099,其他鯛,105,15200.87979
1014,臺東縣,12099,其他鯛,106,5452.169
1014,臺東縣,13001,斑石鯛,103,4.11644
1014,臺東縣,13001,斑石鯛,104,9.075
1014,臺東縣,13001,斑石鯛,105,5.8
1014,臺東縣,13001,斑石鯛,106,2.7
1014,臺東縣,15002,小黃魚,106,0.85
1014,臺東縣,15003,黑(魚或),92,3862
1014,臺東縣,15003,黑(魚或),93,300
1014,臺東縣,15003,黑(魚或),95,2450
1014,臺東縣,15003,黑(魚或),96,4200
1014,臺東縣,15003,黑(魚或),97,4808.2
1014,臺東縣,15003,黑(魚或),98,4725
1014,臺東縣,15003,黑(魚或),99,5647.9
1014,臺東縣,15003,黑(魚或),100,7243.1015
1014,臺東縣,15003,黑(魚或),101,6805.8924
1014,臺東縣,15003,黑(魚或),102,6479.244
1014,臺東縣,15003,黑(魚或),103,16025.52453
1014,臺東縣,15003,黑(魚或),104,15533.7921
1014,臺東縣,15003,黑(魚或),105,11645.87611
1014,臺東縣,15003,黑(魚或),106,13573.95325
1014,臺東縣,15005,鮸魚,93,125
1014,臺東縣,15005,鮸魚,94,180
1014,臺東縣,15005,鮸魚,99,35
1014,臺東縣,15005,鮸魚,103,8.55
1014,臺東縣,15099,其他石首魚,106,14.4
1014,臺東縣,16001,金線魚,99,37.5
1014,臺東縣,16001,金線魚,100,0.666
1014,臺東縣,16001,金線魚,101,8.426
1014,臺東縣,16001,金線魚,102,8.432
1014,臺東縣,16001,金線魚,103,16.61389
1014,臺東縣,16001,金線魚,104,12.45972
1014,臺東縣,16001,金線魚,105,17.43548
1014,臺東縣,16001,金線魚,106,14.8947
1014,臺東縣,16002,赤尾冬,104,0.7158
1014,臺東縣,16002,赤尾冬,105,16.4
1014,臺東縣,16002,赤尾冬,106,60.1875
1014,臺東縣,17001,馬頭魚,103,298.28215
1014,臺東縣,17001,馬頭魚,104,446.70076
1014,臺東縣,17001,馬頭魚,105,167.7925
1014,臺東縣,17001,馬頭魚,106,163.12806
1014,臺東縣,18001,龍占魚科,92,858
1014,臺東縣,18001,龍占魚科,93,573
1014,臺東縣,18001,龍占魚科,94,75
1014,臺東縣,18001,龍占魚科,95,130
1014,臺東縣,18001,龍占魚科,96,690
1014,臺東縣,18001,龍占魚科,97,450
1014,臺東縣,18001,龍占魚科,98,311.7
1014,臺東縣,18001,龍占魚科,99,141
1014,臺東縣,18001,龍占魚科,100,77.2204
1014,臺東縣,18001,龍占魚科,101,168.0282
1014,臺東縣,18001,龍占魚科,102,97.55999
1014,臺東縣,18001,龍占魚科,103,283.83707
1014,臺東縣,18001,龍占魚科,104,466.4372
1014,臺東縣,18001,龍占魚科,105,553.6127
1014,臺東縣,18001,龍占魚科,106,375.9101
1014,臺東縣,19001,星點笛鯛,105,6.46697
1014,臺東縣,19001,星點笛鯛,106,3.64
1014,臺東縣,19002,赤鰭笛鯛,92,878
1014,臺東縣,19002,赤鰭笛鯛,93,603
1014,臺東縣,19002,赤鰭笛鯛,94,1250
1014,臺東縣,19002,赤鰭笛鯛,95,1200
1014,臺東縣,19002,赤鰭笛鯛,96,840
1014,臺東縣,19002,赤鰭笛鯛,97,880
1014,臺東縣,19002,赤鰭笛鯛,98,760
1014,臺東縣,19002,赤鰭笛鯛,99,660
1014,臺東縣,19002,赤鰭笛鯛,100,1184
1014,臺東縣,19002,赤鰭笛鯛,101,1317.52
1014,臺東縣,19002,赤鰭笛鯛,102,913.605
1014,臺東縣,19002,赤鰭笛鯛,103,6.78
1014,臺東縣,19002,赤鰭笛鯛,105,2.1609
1014,臺東縣,19003,銀紋笛鯛,94,12375
1014,臺東縣,19003,銀紋笛鯛,95,9660
1014,臺東縣,19003,銀紋笛鯛,103,1023.06
1014,臺東縣,19003,銀紋笛鯛,104,543.9288
1014,臺東縣,19003,銀紋笛鯛,105,469.72436
1014,臺東縣,19003,銀紋笛鯛,106,687.5955
1014,臺東縣,19004,長尾濱鯛,103,755.4975
1014,臺東縣,19004,長尾濱鯛,104,1363.8924
1014,臺東縣,19004,長尾濱鯛,105,1704.1682
1014,臺東縣,19004,長尾濱鯛,106,1369.2294
1014,臺東縣,1900X,笛鯛類,92,2735
1014,臺東縣,1900X,笛鯛類,93,1000
1014,臺東縣,1900X,笛鯛類,95,750
1014,臺東縣,1900X,笛鯛類,96,6650
1014,臺東縣,1900X,笛鯛類,97,4900
1014,臺東縣,1900X,笛鯛類,98,4620
1014,臺東縣,1900X,笛鯛類,99,5610
1014,臺東縣,1900X,笛鯛類,100,4639.25
1014,臺東縣,1900X,笛鯛類,101,23051.573
1014,臺東縣,1900X,笛鯛類,102,4633.75
1014,臺東縣,19099,其他笛鯛,103,2086.71486
1014,臺東縣,19099,其他笛鯛,104,3588.8575
1014,臺東縣,19099,其他笛鯛,105,2855.4335
1014,臺東縣,19099,其他笛鯛,106,6441.935
1014,臺東縣,21000,鬚鯛科,92,4707
1014,臺東縣,21000,鬚鯛科,93,667.5
1014,臺東縣,21000,鬚鯛科,94,100
1014,臺東縣,21000,鬚鯛科,95,450
1014,臺東縣,21000,鬚鯛科,96,160
1014,臺東縣,21000,鬚鯛科,97,492.6
1014,臺東縣,21000,鬚鯛科,98,655.4
1014,臺東縣,21000,鬚鯛科,99,701.7
1014,臺東縣,21000,鬚鯛科,100,414.2716
1014,臺東縣,21000,鬚鯛科,101,456.3524
1014,臺東縣,21000,鬚鯛科,102,182.03999
1014,臺東縣,21000,鬚鯛科,103,417.76517
1014,臺東縣,21000,鬚鯛科,104,529.375
1014,臺東縣,21000,鬚鯛科,105,357.898
1014,臺東縣,21000,鬚鯛科,106,113.3675
1014,臺東縣,22000,鸚哥魚科,92,803
1014,臺東縣,22000,鸚哥魚科,93,3321
1014,臺東縣,22000,鸚哥魚科,94,3071.5
1014,臺東縣,22000,鸚哥魚科,95,3175
1014,臺東縣,22000,鸚哥魚科,96,4334
1014,臺東縣,22000,鸚哥魚科,97,4435
1014,臺東縣,22000,鸚哥魚科,98,4173.4
1014,臺東縣,22000,鸚哥魚科,99,4597.7
1014,臺東縣,22000,鸚哥魚科,100,5358.2273
1014,臺東縣,22000,鸚哥魚科,101,3975.5514
1014,臺東縣,22000,鸚哥魚科,102,4026.49999
1014,臺東縣,22000,鸚哥魚科,103,2022.36758
1014,臺東縣,22000,鸚哥魚科,104,1292.1885
1014,臺東縣,22000,鸚哥魚科,105,437.1
1014,臺東縣,22000,鸚哥魚科,106,102.0099
1014,臺東縣,23001,大棘大眼鯛,92,5393
1014,臺東縣,23001,大棘大眼鯛,93,5147.5
1014,臺東縣,23001,大棘大眼鯛,94,27429.5
1014,臺東縣,23001,大棘大眼鯛,95,4000
1014,臺東縣,23001,大棘大眼鯛,96,2572.3
1014,臺東縣,23001,大棘大眼鯛,97,3375.5
1014,臺東縣,23001,大棘大眼鯛,98,7010
1014,臺東縣,23001,大棘大眼鯛,99,4148
1014,臺東縣,23001,大棘大眼鯛,100,3351.4517
1014,臺東縣,23001,大棘大眼鯛,101,2631.4929
1014,臺東縣,23001,大棘大眼鯛,102,2994.55
1014,臺東縣,23001,大棘大眼鯛,103,7632.93974
1014,臺東縣,23001,大棘大眼鯛,104,5424.68964
1014,臺東縣,23001,大棘大眼鯛,105,3979.913
1014,臺東縣,23001,大棘大眼鯛,106,5241.951
1014,臺東縣,26001,瑪拉巴石斑,104,84.71409
1014,臺東縣,26001,瑪拉巴石斑,105,3.6375
1014,臺東縣,26001,瑪拉巴石斑,106,21.8625
1014,臺東縣,26002,點帶石斑,103,577.51207
1014,臺東縣,26003,鞍帶石斑魚,103,500
1014,臺東縣,26003,鞍帶石斑魚,104,13.5
1014,臺東縣,26003,鞍帶石斑魚,105,901.05
1014,臺東縣,2600X,鱠,92,9183.5
1014,臺東縣,2600X,鱠,93,5268
1014,臺東縣,2600X,鱠,94,3300
1014,臺東縣,2600X,鱠,95,3300
1014,臺東縣,2600X,鱠,96,3300
1014,臺東縣,2600X,鱠,97,2790
1014,臺東縣,2600X,鱠,98,2880
1014,臺東縣,2600X,鱠,99,2520
1014,臺東縣,2600X,鱠,100,3493.8
1014,臺東縣,2600X,鱠,101,3454.1
1014,臺東縣,2600X,鱠,102,2345.22
1014,臺東縣,26099,其他石斑,103,3451.78289
1014,臺東縣,26099,其他石斑,104,4231.86738
1014,臺東縣,26099,其他石斑,105,3526.1382
1014,臺東縣,26099,其他石斑,106,3167.03625
1014,臺東縣,28000,刺尾鯛科,103,408.2
1014,臺東縣,28000,刺尾鯛科,104,67.65
1014,臺東縣,28000,刺尾鯛科,105,414.4
1014,臺東縣,28000,刺尾鯛科,106,625.282
1014,臺東縣,29000,合齒魚科,101,1.104
1014,臺東縣,29000,合齒魚科,102,0.345
1014,臺東縣,30000,鯙科,92,548
1014,臺東縣,30000,鯙科,93,257.5
1014,臺東縣,30000,鯙科,95,310
1014,臺東縣,30000,鯙科,96,1317.2
1014,臺東縣,30000,鯙科,97,846.2
1014,臺東縣,30000,鯙科,98,1458.3
1014,臺東縣,30000,鯙科,99,1289.6
1014,臺東縣,30000,鯙科,100,1813.9869
1014,臺東縣,30000,鯙科,101,1803.76
1014,臺東縣,30000,鯙科,102,2670.726
1014,臺東縣,30000,鯙科,103,1127.275
1014,臺東縣,30000,鯙科,104,830.04
1014,臺東縣,30000,鯙科,105,1587.125
1014,臺東縣,30000,鯙科,106,418.7288
1014,臺東縣,31000,海鰻科,103,48.75
1014,臺東縣,31000,海鰻科,104,96.048
1014,臺東縣,31000,海鰻科,105,132.15
1014,臺東縣,31000,海鰻科,106,67.6
1014,臺東縣,33001,斑海鯰,101,5.0112
1014,臺東縣,33001,斑海鯰,102,13.73999
1014,臺東縣,33001,斑海鯰,103,5.00001
1014,臺東縣,34001,海鱺,96,4185.3
1014,臺東縣,34001,海鱺,100,1.65
1014,臺東縣,34001,海鱺,102,24.025
1014,臺東縣,34001,海鱺,103,55.23225
1014,臺東縣,34001,海鱺,104,19.46542
1014,臺東縣,34001,海鱺,105,20.77924
1014,臺東縣,34001,海鱺,106,32.602
1014,臺東縣,35001,眼眶魚,92,30.5
1014,臺東縣,35001,眼眶魚,93,69.5
1014,臺東縣,35001,眼眶魚,96,50
1014,臺東縣,35001,眼眶魚,97,55.4
1014,臺東縣,35001,眼眶魚,98,118.8
1014,臺東縣,35001,眼眶魚,99,812
1014,臺東縣,35001,眼眶魚,100,104.0144
1014,臺東縣,35001,眼眶魚,101,469.5436
1014,臺東縣,35001,眼眶魚,102,398.542
1014,臺東縣,35001,眼眶魚,103,2224.71154
1014,臺東縣,35001,眼眶魚,104,1149.7692
1014,臺東縣,35001,眼眶魚,105,435.41215
1014,臺東縣,35001,眼眶魚,106,134.60314
1014,臺東縣,36006,杜氏鰤,100,1.8
1014,臺東縣,36006,杜氏鰤,102,900.315
1014,臺東縣,36006,杜氏鰤,103,4538.10315
1014,臺東縣,36006,杜氏鰤,104,6192.11589
1014,臺東縣,36006,杜氏鰤,105,7389.75205
1014,臺東縣,36006,杜氏鰤,106,8711.6972
1014,臺東縣,36009,烏鯧,103,68.60277
1014,臺東縣,36009,烏鯧,104,550.33
1014,臺東縣,36009,烏鯧,105,29.83
1014,臺東縣,36009,烏鯧,106,16.315
1014,臺東縣,37001,鯔,103,0.15
1014,臺東縣,37001,鯔,106,0.28
1014,臺東縣,38001,銀鯧,92,77.5
1014,臺東縣,38001,銀鯧,93,225
1014,臺東縣,38001,銀鯧,94,450
1014,臺東縣,38001,銀鯧,100,10.944
1014,臺東縣,38001,銀鯧,101,56.595
1014,臺東縣,38001,銀鯧,102,36.9
1014,臺東縣,38001,銀鯧,106,4.305
1014,臺東縣,38002,鐮鯧,96,144
1014,臺東縣,38002,鐮鯧,97,24
1014,臺東縣,38002,鐮鯧,98,60
1014,臺東縣,38002,鐮鯧,99,210
1014,臺東縣,38002,鐮鯧,100,36.36
1014,臺東縣,38002,鐮鯧,101,0.429
1014,臺東縣,38099,其他鯧,100,7.07
1014,臺東縣,38099,其他鯧,102,27.9525
1014,臺東縣,38099,其他鯧,103,118.83413
1014,臺東縣,38099,其他鯧,104,362.428
1014,臺東縣,38099,其他鯧,105,16.0635
1014,臺東縣,38099,其他鯧,106,23.185
1014,臺東縣,39001,刺鯧,93,0
1014,臺東縣,39001,刺鯧,95,75
1014,臺東縣,39001,刺鯧,96,390
1014,臺東縣,39001,刺鯧,97,480
1014,臺東縣,39001,刺鯧,98,600
1014,臺東縣,39001,刺鯧,99,595
1014,臺東縣,39001,刺鯧,100,611.2
1014,臺東縣,39001,刺鯧,101,130.8
1014,臺東縣,39001,刺鯧,102,463.6
1014,臺東縣,39001,刺鯧,103,336.38
1014,臺東縣,39001,刺鯧,104,176
1014,臺東縣,39001,刺鯧,106,250
1014,臺東縣,41000,飛魚科,92,1799
1014,臺東縣,41000,飛魚科,93,1319.5
1014,臺東縣,41000,飛魚科,94,918.1
1014,臺東縣,41000,飛魚科,95,470
1014,臺東縣,41000,飛魚科,96,1779
1014,臺東縣,41000,飛魚科,97,4231.4
1014,臺東縣,41000,飛魚科,98,16240
1014,臺東縣,41000,飛魚科,99,1607.5
1014,臺東縣,41000,飛魚科,100,1508
1014,臺東縣,41000,飛魚科,101,1366.4412
1014,臺東縣,41000,飛魚科,102,1058.2545
1014,臺東縣,41000,飛魚科,103,630.64211
1014,臺東縣,41000,飛魚科,104,819.0852
1014,臺東縣,41000,飛魚科,105,1467.3426
1014,臺東縣,41000,飛魚科,106,22.455
1014,臺東縣,42000,金梭魚科,92,296.5
1014,臺東縣,42000,金梭魚科,93,1616.5
1014,臺東縣,42000,金梭魚科,94,828
1014,臺東縣,42000,金梭魚科,95,847.5
1014,臺東縣,42000,金梭魚科,96,1637.4
1014,臺東縣,42000,金梭魚科,97,1431.5
1014,臺東縣,42000,金梭魚科,98,1499.2
1014,臺東縣,42000,金梭魚科,99,1846.5
1014,臺東縣,42000,金梭魚科,100,1001.784
1014,臺東縣,42000,金梭魚科,101,1046.0198
1014,臺東縣,42000,金梭魚科,102,511.0365
1014,臺東縣,42000,金梭魚科,103,690.13717
1014,臺東縣,42000,金梭魚科,104,580.00668
1014,臺東縣,42000,金梭魚科,105,613.2425
1014,臺東縣,42000,金梭魚科,106,904.91665
1014,臺東縣,44000,鱵科,103,946.47193
1014,臺東縣,44000,鱵科,104,6544.531
1014,臺東縣,44000,鱵科,105,1770.9155
1014,臺東縣,44000,鱵科,106,3263.8137
1014,臺東縣,46000,帶鰆科,92,718
1014,臺東縣,46000,帶鰆科,93,650
